nest,BLUP_25,latitude,longitude,first_egg_date,FID_m,Repetition,Zone,SD_m,Date,Time,Year,height_m,Egg1,Egg2,Egg3,Egg4,TotEgg,EggHatched,ProbaChick,HatchSucc,ClutchMass,Chick1,Chick2,Chick3,Chick4,ChickNmass,Count_Larcan_nests_Hannah
389_23,,58.7667314,23.4308085,08/05/2023,9,8,Leg,36,26/05/2023,11:26:00,2023,0.71,54.5,51.1,,,2,2,1,0.666666667,105.6,38.4,37.4,,,75.8,13
414_23,0.737196103,58.7659514,23.4353801,08/05/2023,23,1,North,40,19/05/2023,16:17:00,2023,0.58,53.4,56.7,,,2,0,0,0,110.1,,,,,0,5
414_23,,58.7659514,23.4353801,08/05/2023,32,2,North,61,20/05/2023,11:09:00,2023,0.58,53.4,56.7,,,2,0,0,0,110.1,,,,,0,5
414_23,,58.7659514,23.4353801,08/05/2023,25,3,North,44,21/05/2023,13:17:00,2023,0.58,53.4,56.7,,,2,0,0,0,110.1,,,,,0,5
414_23,,58.7659514,23.4353801,08/05/2023,13,4,North,26,22/05/2023,16:08:00,2023,0.58,53.4,56.7,,,2,0,0,0,110.1,,,,,0,5
414_23,,58.7659514,23.4353801,08/05/2023,13,5,North,29,23/05/2023,10:45:00,2023,0.58,53.4,56.7,,,2,0,0,0,110.1,,,,,0,5
414_23,,58.7659514,23.4353801,08/05/2023,7,6,North,19,24/05/2023,12:39:00,2023,0.58,53.4,56.7,,,2,0,0,0,110.1,,,,,0,5
414_23,,58.7659514,23.4353801,08/05/2023,7,7,North,25,25/05/2023,10:41:00,2023,0.58,53.4,56.7,,,2,0,0,0,110.1,,,,,0,5
414_23,,58.7659514,23.4353801,08/05/2023,12,8,North,34,26/05/2023,13:49:00,2023,0.58,53.4,56.7,,,2,0,0,0,110.1,,,,,0,5
435_23,-3.068573884,58.7657348,23.4356986,08/05/2023,15,1,North,20,19/05/2023,16:34:00,2023,0.68,55.8,56.5,53.8,,3,2,1,0.666666667,166.1,42.6,43.1,,,85.7,5
435_23,,58.7657348,23.4356986,08/05/2023,,2,North,26,19/05/2023,16:39:00,2023,0.68,55.8,56.5,53.8,,3,2,1,0.666666667,166.1,42.6,43.1,,,85.7,5
435_23,,58.7657348,23.4356986,08/05/2023,13,3,North,22,20/05/2023,11:44:00,2023,0.68,55.8,56.5,53.8,,3,2,1,0.666666667,166.1,42.6,43.1,,,85.7,5
435_23,,58.7657348,23.4356986,08/05/2023,7,4,North,37,21/05/2023,12:56:00,2023,0.68,55.8,56.5,53.8,,3,2,1,0.666666667,166.1,42.6,43.1,,,85.7,5
435_23,,58.7657348,23.4356986,08/05/2023,1,5,North,20,22/05/2023,15:48:00,2023,0.68,55.8,56.5,53.8,,3,2,1,0.666666667,166.1,42.6,43.1,,,85.7,5
435_23,,58.7657348,23.4356986,08/05/2023,4,6,North,33,23/05/2023,10:59:00,2023,0.68,55.8,56.5,53.8,,3,2,1,0.666666667,166.1,42.6,43.1,,,85.7,5
435_23,,58.7657348,23.4356986,08/05/2023,19,7,North,31,24/05/2023,12:20:00,2023,0.68,55.8,56.5,53.8,,3,2,1,0.666666667,166.1,42.6,43.1,,,85.7,5
435_23,,58.7657348,23.4356986,08/05/2023,5,8,North,32,25/05/2023,10:49:00,2023,0.68,55.8,56.5,53.8,,3,2,1,0.666666667,166.1,42.6,43.1,,,85.7,5
435_23,,58.7657348,23.4356986,08/05/2023,7,9,North,21,26/05/2023,14:13:00,2023,0.68,55.8,56.5,53.8,,3,2,1,0.666666667,166.1,42.6,43.1,,,85.7,5
448_23,14.79321714,58.7663318,23.4340256,08/05/2023,40,1,Middle,51,19/05/2023,15:58:00,2023,0.58,56.3,,49,,2,2,1,0.666666667,105.3,38.4,40.7,,,79.1,5
448_23,,58.7663318,23.4340256,08/05/2023,28,2,Middle,33,21/05/2023,14:35:00,2023,0.58,56.3,,49,,2,2,1,0.666666667,105.3,38.4,40.7,,,79.1,5
448_23,,58.7663318,23.4340256,08/05/2023,30,3,Middle,32,21/05/2023,12:05:00,2023,0.58,56.3,,49,,2,2,1,0.666666667,105.3,38.4,40.7,,,79.1,5
448_23,,58.7663318,23.4340256,08/05/2023,48,4,Middle,54,22/05/2023,13:17:00,2023,0.58,56.3,,49,,2,2,1,0.666666667,105.3,38.4,40.7,,,79.1,5
448_23,,58.7663318,23.4340256,08/05/2023,57,5,Middle,76,23/05/2023,14:09:00,2023,0.58,56.3,,49,,2,2,1,0.666666667,105.3,38.4,40.7,,,79.1,5
448_23,,58.7663318,23.4340256,08/05/2023,29,6,Middle,73,24/05/2023,10:56:00,2023,0.58,56.3,,49,,2,2,1,0.666666667,105.3,38.4,40.7,,,79.1,5
448_23,,58.7663318,23.4340256,08/05/2023,34,7,Middle,38,25/05/2023,11:36:00,2023,0.58,56.3,,49,,2,2,1,0.666666667,105.3,38.4,40.7,,,79.1,5
448_23,,58.7663318,23.4340256,08/05/2023,27,8,Middle,40,26/05/2023,13:07:00,2023,0.58,56.3,,49,,2,2,1,0.666666667,105.3,38.4,40.7,,,79.1,5
526_23,-4.516781548,58.7657946,23.4353594,08/05/2023,12,1,North,30,19/05/2023,16:32:00,2023,0.65,53.8,,,,1,1,1,0.333333333,53.8,38.5,,,,38.5,9
526_23,,58.7657946,23.4353594,08/05/2023,9,2,North,28,20/05/2023,12:05:00,2023,0.65,53.8,,,,1,1,1,0.333333333,53.8,38.5,,,,38.5,9
526_23,,58.7657946,23.4353594,08/05/2023,12,3,North,38,21/05/2023,13:08:00,2023,0.65,53.8,,,,1,1,1,0.333333333,53.8,38.5,,,,38.5,9
526_23,,58.7657946,23.4353594,08/05/2023,4,4,North,31,22/05/2023,15:53:00,2023,0.65,53.8,,,,1,1,1,0.333333333,53.8,38.5,,,,38.5,9
526_23,,58.7657946,23.4353594,08/05/2023,8,5,North,31,23/05/2023,11:10:00,2023,0.65,53.8,,,,1,1,1,0.333333333,53.8,38.5,,,,38.5,9
526_23,,58.7657946,23.4353594,08/05/2023,12,6,North,30,24/05/2023,12:33:00,2023,0.65,53.8,,,,1,1,1,0.333333333,53.8,38.5,,,,38.5,9
526_23,,58.7657946,23.4353594,08/05/2023,9,7,North,28,25/05/2023,10:58:00,2023,0.65,53.8,,,,1,1,1,0.333333333,53.8,38.5,,,,38.5,9
526_23,,58.7657946,23.4353594,08/05/2023,9,8,North,28,26/05/2023,14:21:00,2023,0.65,53.8,,,,1,1,1,0.333333333,53.8,38.5,,,,38.5,9
540_23,-2.343591712,58.7657827,23.4355862,09/05/2023,19,1,North,31,19/05/2023,16:28:00,2023,0.75,51,52.8,44.7,,3,3,1,1,148.5,35.2,36.9,32.6,,104.7,10
540_23,,58.7657827,23.4355862,09/05/2023,10,2,North,28,20/05/2023,11:50:00,2023,0.75,51,52.8,44.7,,3,3,1,1,148.5,35.2,36.9,32.6,,104.7,10
540_23,,58.7657827,23.4355862,09/05/2023,10,3,North,36,21/05/2023,12:49:00,2023,0.75,51,52.8,44.7,,3,3,1,1,148.5,35.2,36.9,32.6,,104.7,10
540_23,,58.7657827,23.4355862,09/05/2023,8,4,North,21,22/05/2023,15:44:00,2023,0.75,51,52.8,44.7,,3,3,1,1,148.5,35.2,36.9,32.6,,104.7,10
540_23,,58.7657827,23.4355862,09/05/2023,12,5,North,26,23/05/2023,10:37:00,2023,0.75,51,52.8,44.7,,3,3,1,1,148.5,35.2,36.9,32.6,,104.7,10
540_23,,58.7657827,23.4355862,09/05/2023,6,6,North,37,24/05/2023,12:23:00,2023,0.75,51,52.8,44.7,,3,3,1,1,148.5,35.2,36.9,32.6,,104.7,10
540_23,,58.7657827,23.4355862,09/05/2023,11,7,North,22,25/05/2023,10:29:00,2023,0.75,51,52.8,44.7,,3,3,1,1,148.5,35.2,36.9,32.6,,104.7,10
540_23,,58.7657827,23.4355862,09/05/2023,12,8,North,20,26/05/2023,13:57:00,2023,0.75,51,52.8,44.7,,3,3,1,1,148.5,35.2,36.9,32.6,,104.7,10
541_23,5.824183944,58.7662474,23.4338912,08/05/2023,24,1,Middle,32,19/05/2023,16:00:00,2023,0.77,58.5,55.5,52.2,,3,1,1,0.333333333,166.2,,,37.4,,37.4,4
541_23,,58.7662474,23.4338912,08/05/2023,44,2,Middle,55,21/05/2023,14:32:00,2023,0.77,58.5,55.5,52.2,,3,1,1,0.333333333,166.2,,,37.4,,37.4,4
541_23,,58.7662474,23.4338912,08/05/2023,31,3,Middle,43,21/05/2023,11:55:00,2023,0.77,58.5,55.5,52.2,,3,1,1,0.333333333,166.2,,,37.4,,37.4,4
541_23,,58.7662474,23.4338912,08/05/2023,10,4,Middle,49,22/05/2023,13:25:00,2023,0.77,58.5,55.5,52.2,,3,1,1,0.333333333,166.2,,,37.4,,37.4,4
541_23,,58.7662474,23.4338912,08/05/2023,32,5,Middle,40,23/05/2023,13:07:00,2023,0.77,58.5,55.5,52.2,,3,1,1,0.333333333,166.2,,,37.4,,37.4,4
541_23,,58.7662474,23.4338912,08/05/2023,23,6,Middle,41,24/05/2023,10:29:00,2023,0.77,58.5,55.5,52.2,,3,1,1,0.333333333,166.2,,,37.4,,37.4,4
541_23,,58.7662474,23.4338912,08/05/2023,19,7,Middle,29,25/05/2023,11:24:00,2023,0.77,58.5,55.5,52.2,,3,1,1,0.333333333,166.2,,,37.4,,37.4,4
541_23,,58.7662474,23.4338912,08/05/2023,7,8,Middle,30,26/05/2023,12:56:00,2023,0.77,58.5,55.5,52.2,,3,1,1,0.333333333,166.2,,,37.4,,37.4,4
543_23,-2.852665012,58.7659351,23.4355568,09/05/2023,17,1,North,28,19/05/2023,16:52:00,2023,0.68,56.2,59.2,56.5,,3,3,1,1,171.9,39.5,42.7,38.6,,120.8,7
543_23,,58.7659351,23.4355568,09/05/2023,10,2,North,22,20/05/2023,12:08:00,2023,0.68,56.2,59.2,56.5,,3,3,1,1,171.9,39.5,42.7,38.6,,120.8,7
543_23,,58.7659351,23.4355568,09/05/2023,7,3,North,24,21/05/2023,13:19:00,2023,0.68,56.2,59.2,56.5,,3,3,1,1,171.9,39.5,42.7,38.6,,120.8,7
543_23,,58.7659351,23.4355568,09/05/2023,10,4,North,27,22/05/2023,16:05:00,2023,0.68,56.2,59.2,56.5,,3,3,1,1,171.9,39.5,42.7,38.6,,120.8,7
543_23,,58.7659351,23.4355568,09/05/2023,6,5,North,25,23/05/2023,10:42:00,2023,0.68,56.2,59.2,56.5,,3,3,1,1,171.9,39.5,42.7,38.6,,120.8,7
543_23,,58.7659351,23.4355568,09/05/2023,7,6,North,22,24/05/2023,12:40:00,2023,0.68,56.2,59.2,56.5,,3,3,1,1,171.9,39.5,42.7,38.6,,120.8,7
543_23,,58.7659351,23.4355568,09/05/2023,11,7,North,19,25/05/2023,10:35:00,2023,0.68,56.2,59.2,56.5,,3,3,1,1,171.9,39.5,42.7,38.6,,120.8,7
543_23,,58.7659351,23.4355568,09/05/2023,6,8,North,21,26/05/2023,14:01:00,2023,0.68,56.2,59.2,56.5,,3,3,1,1,171.9,39.5,42.7,38.6,,120.8,7
588_23,-0.851283013,58.7672862,23.4295732,08/05/2023,39,1,Head,48,19/05/2023,15:13:00,2023,0.71,52.8,52.2,48.5,,3,3,1,1,153.5,39.4,40.3,36.6,,116.3,8
588_23,,58.7672862,23.4295732,08/05/2023,6,2,Head,25,20/05/2023,13:28:00,2023,0.71,52.8,52.2,48.5,,3,3,1,1,153.5,39.4,40.3,36.6,,116.3,8
588_23,,58.7672862,23.4295732,08/05/2023,15,3,Head,30,21/05/2023,10:20:00,2023,0.71,52.8,52.2,48.5,,3,3,1,1,153.5,39.4,40.3,36.6,,116.3,8
588_23,,58.7672862,23.4295732,08/05/2023,18,4,Head,22,22/05/2023,15:09:00,2023,0.71,52.8,52.2,48.5,,3,3,1,1,153.5,39.4,40.3,36.6,,116.3,8
588_23,,58.7672862,23.4295732,08/05/2023,5,5,Head,33,23/05/2023,12:05:00,2023,0.71,52.8,52.2,48.5,,3,3,1,1,153.5,39.4,40.3,36.6,,116.3,8
588_23,,58.7672862,23.4295732,08/05/2023,4,6,Head,25,24/05/2023,11:43:00,2023,0.71,52.8,52.2,48.5,,3,3,1,1,153.5,39.4,40.3,36.6,,116.3,8
588_23,,58.7672862,23.4295732,08/05/2023,13,7,Head,30,25/05/2023,12:48:00,2023,0.71,52.8,52.2,48.5,,3,3,1,1,153.5,39.4,40.3,36.6,,116.3,8
588_23,,58.7672862,23.4295732,08/05/2023,6,8,Head,24,26/05/2023,12:10:00,2023,0.71,52.8,52.2,48.5,,3,3,1,1,153.5,39.4,40.3,36.6,,116.3,8
643_23,-4.660749358,58.7656894,23.4356992,08/05/2023,14,1,North,,19/05/2023,16:37:00,2023,0.56,52.6,,,,1,0,0,0,52.6,36.6,36.6,,,73.2,4
643_23,,58.7656894,23.4356992,08/05/2023,12,2,North,44,20/05/2023,11:01:00,2023,0.56,52.6,,,,1,2,1,0.666666667,52.6,36.6,36.6,,,73.2,4
643_23,,58.7656894,23.4356992,08/05/2023,4,3,North,42,20/05/2023,11:36:00,2023,0.56,52.6,,,,1,2,1,0.666666667,52.6,36.6,36.6,,,73.2,4
643_23,,58.7656894,23.4356992,08/05/2023,26,4,North,40,21/05/2023,12:45:00,2023,0.56,52.6,,,,1,2,1,0.666666667,52.6,36.6,36.6,,,73.2,4
643_23,,58.7656894,23.4356992,08/05/2023,6,5,North,30,22/05/2023,15:58:00,2023,0.56,52.6,,,,1,2,1,0.666666667,52.6,36.6,36.6,,,73.2,4
643_23,,58.7656894,23.4356992,08/05/2023,6,6,North,34,23/05/2023,10:54:00,2023,0.56,52.6,,,,1,2,1,0.666666667,52.6,36.6,36.6,,,73.2,4
643_23,,58.7656894,23.4356992,08/05/2023,9,7,North,42,24/05/2023,12:18:00,2023,0.56,52.6,,,,1,2,1,0.666666667,52.6,36.6,36.6,,,73.2,4
643_23,,58.7656894,23.4356992,08/05/2023,5,8,North,29,25/05/2023,11:08:00,2023,0.56,52.6,,,,1,2,1,0.666666667,52.6,36.6,36.6,,,73.2,4
643_23,,58.7656894,23.4356992,08/05/2023,7,9,North,22,26/05/2023,14:15:00,2023,0.56,52.6,,,,1,2,1,0.666666667,52.6,36.6,36.6,,,73.2,4
646_23,-0.779853777,58.7665535,23.4324071,08/05/2023,19,1,Middle,34,19/05/2023,15:33:00,2023,0.8,53.6,53.9,51.1,,3,3,1,1,158.6,36.5,39.4,35.3,,111.2,8
646_23,,58.7665535,23.4324071,08/05/2023,18,2,Middle,30,21/05/2023,15:06:00,2023,0.8,53.6,53.9,51.1,,3,3,1,1,158.6,36.5,39.4,35.3,,111.2,8
646_23,,58.7665535,23.4324071,08/05/2023,9,3,Middle,31,21/05/2023,11:28:00,2023,0.8,53.6,53.9,51.1,,3,3,1,1,158.6,36.5,39.4,35.3,,111.2,8
646_23,,58.7665535,23.4324071,08/05/2023,25,4,Middle,37,22/05/2023,12:47:00,2023,0.8,53.6,53.9,51.1,,3,3,1,1,158.6,36.5,39.4,35.3,,111.2,8
646_23,,58.7665535,23.4324071,08/05/2023,13,5,Middle,26,23/05/2023,12:48:00,2023,0.8,53.6,53.9,51.1,,3,3,1,1,158.6,36.5,39.4,35.3,,111.2,8
646_23,,58.7665535,23.4324071,08/05/2023,13,6,Middle,37,24/05/2023,10:43:00,2023,0.8,53.6,53.9,51.1,,3,3,1,1,158.6,36.5,39.4,35.3,,111.2,8
646_23,,58.7665535,23.4324071,08/05/2023,8,7,Middle,34,25/05/2023,11:53:00,2023,0.8,53.6,53.9,51.1,,3,3,1,1,158.6,36.5,39.4,35.3,,111.2,8
646_23,,58.7665535,23.4324071,08/05/2023,7,8,Middle,25,26/05/2023,12:37:00,2023,0.8,53.6,53.9,51.1,,3,3,1,1,158.6,36.5,39.4,35.3,,111.2,8
651_23,12.43483825,58.7664286,23.4305611,08/05/2023,40,1,Leg,54,19/05/2023,14:30:00,2023,0.59,60.2,57.3,56.8,,3,3,1,1,174.3,37.1,38.1,40.4,,115.6,3
651_23,,58.7664286,23.4305611,08/05/2023,24,2,Leg,29,20/05/2023,12:48:00,2023,0.59,60.2,57.3,56.8,,3,3,1,1,174.3,37.1,38.1,40.4,,115.6,3
651_23,,58.7664286,23.4305611,08/05/2023,29,3,Leg,45,21/05/2023,10:51:00,2023,0.59,60.2,57.3,56.8,,3,3,1,1,174.3,37.1,38.1,40.4,,115.6,3
651_23,,58.7664286,23.4305611,08/05/2023,23,4,Leg,42,22/05/2023,14:37:00,2023,0.59,60.2,57.3,56.8,,3,3,1,1,174.3,37.1,38.1,40.4,,115.6,3
651_23,,58.7664286,23.4305611,08/05/2023,43,5,Leg,49,23/05/2023,11:26:00,2023,0.59,60.2,57.3,56.8,,3,3,1,1,174.3,37.1,38.1,40.4,,115.6,3
651_23,,58.7664286,23.4305611,08/05/2023,32,6,Leg,43,24/05/2023,11:14:00,2023,0.59,60.2,57.3,56.8,,3,3,1,1,174.3,37.1,38.1,40.4,,115.6,3
651_23,,58.7664286,23.4305611,08/05/2023,33,7,Leg,38,25/05/2023,12:14:00,2023,0.59,60.2,57.3,56.8,,3,3,1,1,174.3,37.1,38.1,40.4,,115.6,3
651_23,,58.7664286,23.4305611,08/05/2023,29,8,Leg,33,26/05/2023,11:16:00,2023,0.59,60.2,57.3,56.8,,3,3,1,1,174.3,37.1,38.1,40.4,,115.6,3
670_23,1.448974449,58.7657051,23.4351102,09/05/2023,18,1,North,25,19/05/2023,16:25:00,2023,0.51,54.6,,48.3,,2,2,1,0.666666667,102.9,36.6,,32.9,,69.5,2
670_23,,58.7657051,23.4351102,09/05/2023,15,2,North,34,20/05/2023,11:57:00,2023,0.51,54.6,,48.3,,2,2,1,0.666666667,102.9,36.6,,32.9,,69.5,2
670_23,,58.7657051,23.4351102,09/05/2023,19,3,North,28,21/05/2023,13:04:00,2023,0.51,54.6,,48.3,,2,2,1,0.666666667,102.9,36.6,,32.9,,69.5,2
670_23,,58.7657051,23.4351102,09/05/2023,10,4,North,25,22/05/2023,15:50:00,2023,0.51,54.6,,48.3,,2,2,1,0.666666667,102.9,36.6,,32.9,,69.5,2
670_23,,58.7657051,23.4351102,09/05/2023,18,5,North,35,23/05/2023,11:07:00,2023,0.51,54.6,,48.3,,2,2,1,0.666666667,102.9,36.6,,32.9,,69.5,2
670_23,,58.7657051,23.4351102,09/05/2023,7,6,North,21,24/05/2023,12:28:00,2023,0.51,54.6,,48.3,,2,2,1,0.666666667,102.9,36.6,,32.9,,69.5,2
670_23,,58.7657051,23.4351102,09/05/2023,17,7,North,25,25/05/2023,10:55:00,2023,0.51,54.6,,48.3,,2,2,1,0.666666667,102.9,36.6,,32.9,,69.5,2
670_23,,58.7657051,23.4351102,09/05/2023,17,8,North,24,26/05/2023,14:19:00,2023,0.51,54.6,,48.3,,2,2,1,0.666666667,102.9,36.6,,32.9,,69.5,2
674_23,4.7026405,58.7673254,23.4300779,09/05/2023,28,1,Head,31,19/05/2023,15:09:00,2023,0.67,54.8,54.7,53.9,,3,1,1,0.333333333,163.4,39.6,,,,39.6,11
674_23,,58.7673254,23.4300779,09/05/2023,20,2,Head,26,20/05/2023,13:30:00,2023,0.67,54.8,54.7,53.9,,3,1,1,0.333333333,163.4,39.6,,,,39.6,11
674_23,,58.7673254,23.4300779,09/05/2023,25,3,Head,33,21/05/2023,10:32:00,2023,0.67,54.8,54.7,53.9,,3,1,1,0.333333333,163.4,39.6,,,,39.6,11
674_23,,58.7673254,23.4300779,09/05/2023,21,4,Head,33,22/05/2023,15:13:00,2023,0.67,54.8,54.7,53.9,,3,1,1,0.333333333,163.4,39.6,,,,39.6,11
674_23,,58.7673254,23.4300779,09/05/2023,16,5,Head,25,23/05/2023,12:31:00,2023,0.67,54.8,54.7,53.9,,3,1,1,0.333333333,163.4,39.6,,,,39.6,11
674_23,,58.7673254,23.4300779,09/05/2023,24,6,Head,31,24/05/2023,11:46:00,2023,0.67,54.8,54.7,53.9,,3,1,1,0.333333333,163.4,39.6,,,,39.6,11
674_23,,58.7673254,23.4300779,09/05/2023,12,7,Head,24,25/05/2023,12:50:00,2023,0.67,54.8,54.7,53.9,,3,1,1,0.333333333,163.4,39.6,,,,39.6,11
674_23,,58.7673254,23.4300779,09/05/2023,8,8,Head,27,26/05/2023,12:14:00,2023,0.67,54.8,54.7,53.9,,3,1,1,0.333333333,163.4,39.6,,,,39.6,11
678_23,9.925988545,58.7666347,23.4308291,08/05/2023,30,1,Leg,35,19/05/2023,14:36:00,2023,0.54,61.4,59.2,53.1,,3,3,1,1,173.7,42.2,45.7,39.1,,127,13
678_23,,58.7666347,23.4308291,08/05/2023,35,2,Leg,43,20/05/2023,12:38:00,2023,0.54,61.4,59.2,53.1,,3,3,1,1,173.7,42.2,45.7,39.1,,127,13
678_23,,58.7666347,23.4308291,08/05/2023,31,3,Leg,35,21/05/2023,11:08:00,2023,0.54,61.4,59.2,53.1,,3,3,1,1,173.7,42.2,45.7,39.1,,127,13
678_23,,58.7666347,23.4308291,08/05/2023,25,4,Leg,34,22/05/2023,14:34:00,2023,0.54,61.4,59.2,53.1,,3,3,1,1,173.7,42.2,45.7,39.1,,127,13
678_23,,58.7666347,23.4308291,08/05/2023,23,5,Leg,33,23/05/2023,11:21:00,2023,0.54,61.4,59.2,53.1,,3,3,1,1,173.7,42.2,45.7,39.1,,127,13
678_23,,58.7666347,23.4308291,08/05/2023,24,6,Leg,40,24/05/2023,11:08:00,2023,0.54,61.4,59.2,53.1,,3,3,1,1,173.7,42.2,45.7,39.1,,127,13
678_23,,58.7666347,23.4308291,08/05/2023,27,7,Leg,34,25/05/2023,12:07:00,2023,0.54,61.4,59.2,53.1,,3,3,1,1,173.7,42.2,45.7,39.1,,127,13
678_23,,58.7666347,23.4308291,08/05/2023,24,8,Leg,39,26/05/2023,11:12:00,2023,0.54,61.4,59.2,53.1,,3,3,1,1,173.7,42.2,45.7,39.1,,127,13
679_23,1.036539112,58.7671853,23.4303629,08/05/2023,20,1,Head,28,19/05/2023,14:50:00,2023,1.38,47.8,50.2,45.1,,3,0,0,0,143.1,,,,,0,1
679_23,,58.7671853,23.4303629,08/05/2023,13,2,Head,25,19/05/2023,15:03:00,2023,1.38,47.8,50.2,45.1,,3,0,0,0,143.1,,,,,0,1
679_23,,58.7671853,23.4303629,08/05/2023,9,3,Head,23,21/05/2023,15:25:00,2023,1.38,47.8,50.2,45.1,,3,0,0,0,143.1,,,,,0,1
679_23,,58.7671853,23.4303629,08/05/2023,12,4,Head,24,21/05/2023,11:04:00,2023,1.38,47.8,50.2,45.1,,3,0,0,0,143.1,,,,,0,1
679_23,,58.7671853,23.4303629,08/05/2023,24,5,Head,31,22/05/2023,15:05:00,2023,1.38,47.8,50.2,45.1,,3,0,0,0,143.1,,,,,0,1
679_23,,58.7671853,23.4303629,08/05/2023,11,6,Head,22,23/05/2023,12:33:00,2023,1.38,47.8,50.2,45.1,,3,0,0,0,143.1,,,,,0,1
679_23,,58.7671853,23.4303629,08/05/2023,7,7,Head,19,24/05/2023,11:52:00,2023,1.38,47.8,50.2,45.1,,3,0,0,0,143.1,,,,,0,1
679_23,,58.7671853,23.4303629,08/05/2023,13,8,Head,19,25/05/2023,12:33:00,2023,1.38,47.8,50.2,45.1,,3,0,0,0,143.1,,,,,0,1
679_23,,58.7671853,23.4303629,08/05/2023,6,9,Head,19,26/05/2023,12:19:00,2023,1.38,47.8,50.2,45.1,,3,0,0,0,143.1,,,,,0,1
715_23,-0.011634243,58.7657027,23.4355056,09/05/2023,18,1,North,25,19/05/2023,16:30:00,2023,0.62,57.7,57.3,53.4,,3,3,1,1,168.4,41.6,41.5,38.4,,121.5,17
715_23,,58.7657027,23.4355056,09/05/2023,16,2,North,21,20/05/2023,11:38:00,2023,0.62,57.7,57.3,53.4,,3,3,1,1,168.4,41.6,41.5,38.4,,121.5,17
715_23,,58.7657027,23.4355056,09/05/2023,18,3,North,25,21/05/2023,13:02:00,2023,0.62,57.7,57.3,53.4,,3,3,1,1,168.4,41.6,41.5,38.4,,121.5,17
715_23,,58.7657027,23.4355056,09/05/2023,8,4,North,21,22/05/2023,15:56:00,2023,0.62,57.7,57.3,53.4,,3,3,1,1,168.4,41.6,41.5,38.4,,121.5,17
715_23,,58.7657027,23.4355056,09/05/2023,9,5,North,35,23/05/2023,10:57:00,2023,0.62,57.7,57.3,53.4,,3,3,1,1,168.4,41.6,41.5,38.4,,121.5,17
715_23,,58.7657027,23.4355056,09/05/2023,21,6,North,30,24/05/2023,12:30:00,2023,0.62,57.7,57.3,53.4,,3,3,1,1,168.4,41.6,41.5,38.4,,121.5,17
715_23,,58.7657027,23.4355056,09/05/2023,9,7,North,23,25/05/2023,11:05:00,2023,0.62,57.7,57.3,53.4,,3,3,1,1,168.4,41.6,41.5,38.4,,121.5,17
715_23,,58.7657027,23.4355056,09/05/2023,4,8,North,20,26/05/2023,14:16:00,2023,0.62,57.7,57.3,53.4,,3,3,1,1,168.4,41.6,41.5,38.4,,121.5,17
748_23,1.888105911,58.7664938,23.4307326,09/05/2023,24,1,Leg,44,20/05/2023,12:45:00,2023,0.41,55.7,54.8,48.6,,3,3,1,1,159.1,39,38,35.1,,112.1,3
748_23,,58.7664938,23.4307326,09/05/2023,12,2,Leg,47,21/05/2023,11:22:00,2023,0.41,55.7,54.8,48.6,,3,3,1,1,159.1,39,38,35.1,,112.1,3
748_23,,58.7664938,23.4307326,09/05/2023,41,3,Leg,51,22/05/2023,14:32:00,2023,0.41,55.7,54.8,48.6,,3,3,1,1,159.1,39,38,35.1,,112.1,3
748_23,,58.7664938,23.4307326,09/05/2023,33,4,Leg,45,23/05/2023,11:19:00,2023,0.41,55.7,54.8,48.6,,3,3,1,1,159.1,39,38,35.1,,112.1,3
748_23,,58.7664938,23.4307326,09/05/2023,22,5,Leg,43,24/05/2023,11:10:00,2023,0.41,55.7,54.8,48.6,,3,3,1,1,159.1,39,38,35.1,,112.1,3
748_23,,58.7664938,23.4307326,09/05/2023,10,6,Leg,44,25/05/2023,12:10:00,2023,0.41,55.7,54.8,48.6,,3,3,1,1,159.1,39,38,35.1,,112.1,3
748_23,,58.7664938,23.4307326,09/05/2023,9,7,Leg,39,26/05/2023,11:14:00,2023,0.41,55.7,54.8,48.6,,3,3,1,1,159.1,39,38,35.1,,112.1,3
751_23,6.443003069,58.7662384,23.4342889,08/05/2023,28,1,Middle,49,19/05/2023,16:05:00,2023,0.52,66.6,57.6,56.2,,3,2,1,0.666666667,180.4,48.9,43.4,,,92.3,7
751_23,,58.7662384,23.4342889,08/05/2023,37,2,Middle,44,21/05/2023,14:29:00,2023,0.52,66.6,57.6,56.2,,3,2,1,0.666666667,180.4,48.9,43.4,,,92.3,7
751_23,,58.7662384,23.4342889,08/05/2023,20,3,Middle,42,21/05/2023,12:00:00,2023,0.52,66.6,57.6,56.2,,3,2,1,0.666666667,180.4,48.9,43.4,,,92.3,7
751_23,,58.7662384,23.4342889,08/05/2023,28,4,Middle,40,22/05/2023,13:30:00,2023,0.52,66.6,57.6,56.2,,3,2,1,0.666666667,180.4,48.9,43.4,,,92.3,7
751_23,,58.7662384,23.4342889,08/05/2023,23,5,Middle,36,23/05/2023,13:13:00,2023,0.52,66.6,57.6,56.2,,3,2,1,0.666666667,180.4,48.9,43.4,,,92.3,7
751_23,,58.7662384,23.4342889,08/05/2023,16,6,Middle,35,24/05/2023,10:24:00,2023,0.52,66.6,57.6,56.2,,3,2,1,0.666666667,180.4,48.9,43.4,,,92.3,7
751_23,,58.7662384,23.4342889,08/05/2023,24,7,Middle,44,25/05/2023,11:20:00,2023,0.52,66.6,57.6,56.2,,3,2,1,0.666666667,180.4,48.9,43.4,,,92.3,7
